img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2012/JPEGImages/2011_003527.jpg,[18],"[[166.0, 100.0, 291.0, 411.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001812.jpg,[1],"[[66.0, 63.0, 356.0, 340.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000604.jpg,"[2, 2, 18]","[[14.0, 28.0, 109.0, 125.0], [35.0, 84.0, 454.0, 279.0], [1.0, 1.0, 28.0, 153.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001268.jpg,[10],"[[1.0, 182.0, 256.0, 308.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005374.jpg,"[19, 18]","[[21.0, 1.0, 500.0, 375.0], [168.0, 1.0, 456.0, 342.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004137.jpg,"[18, 18, 18]","[[96.0, 149.0, 188.0, 375.0], [171.0, 120.0, 276.0, 375.0], [267.0, 116.0, 389.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001866.jpg,"[18, 18, 9]","[[114.0, 195.0, 132.0, 230.0], [105.0, 200.0, 115.0, 229.0], [126.0, 25.0, 472.0, 287.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005100.jpg,[5],"[[11.0, 6.0, 468.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003520.jpg,"[3, 4, 4, 4, 10]","[[88.0, 399.0, 294.0, 500.0], [281.0, 447.0, 375.0, 500.0], [21.0, 392.0, 127.0, 500.0], [103.0, 372.0, 186.0, 491.0], [215.0, 332.0, 294.0, 404.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007746.jpg,"[5, 5, 5, 5, 18, 18, 18, 18]","[[236.0, 90.0, 500.0, 305.0], [105.0, 93.0, 276.0, 262.0], [67.0, 104.0, 159.0, 229.0], [8.0, 95.0, 102.0, 211.0], [126.0, 72.0, 151.0, 102.0], [103.0, 73.0, 127.0, 117.0], [73.0, 63.0, 106.0, 119.0], [35.0, 74.0, 68.0, 118.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005560.jpg,"[8, 8, 8, 16]","[[163.0, 402.0, 229.0, 500.0], [299.0, 261.0, 336.0, 369.0], [332.0, 279.0, 367.0, 377.0], [156.0, 145.0, 332.0, 411.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005243.jpg,[18],"[[205.0, 34.0, 271.0, 201.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006297.jpg,[18],"[[276.0, 145.0, 468.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003497.jpg,"[14, 14]","[[202.0, 46.0, 281.0, 104.0], [72.0, 48.0, 145.0, 122.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007452.jpg,"[4, 10, 18]","[[33.0, 34.0, 346.0, 492.0], [246.0, 12.0, 353.0, 94.0], [32.0, 29.0, 309.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002127.jpg,[18],"[[144.0, 1.0, 500.0, 325.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000932.jpg,[18],"[[153.0, 32.0, 494.0, 374.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006282.jpg,"[8, 8, 8, 8, 8, 8, 8, 8]","[[1.0, 121.0, 105.0, 372.0], [64.0, 101.0, 160.0, 337.0], [106.0, 78.0, 192.0, 297.0], [170.0, 61.0, 244.0, 275.0], [231.0, 47.0, 298.0, 257.0], [289.0, 42.0, 356.0, 251.0], [353.0, 36.0, 412.0, 244.0], [404.0, 38.0, 470.0, 261.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006842.jpg,"[18, 18]","[[218.0, 62.0, 274.0, 211.0], [267.0, 125.0, 319.0, 312.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002484.jpg,"[18, 18]","[[102.0, 55.0, 327.0, 500.0], [49.0, 13.0, 267.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006799.jpg,"[18, 18]","[[301.0, 125.0, 358.0, 277.0], [133.0, 144.0, 224.0, 290.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001954.jpg,"[2, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","[[131.0, 41.0, 415.0, 234.0], [1.0, 72.0, 19.0, 191.0], [16.0, 77.0, 31.0, 186.0], [24.0, 86.0, 48.0, 189.0], [41.0, 84.0, 59.0, 188.0], [55.0, 92.0, 74.0, 188.0], [69.0, 80.0, 100.0, 188.0], [86.0, 144.0, 117.0, 188.0], [97.0, 96.0, 111.0, 148.0], [108.0, 102.0, 116.0, 117.0], [113.0, 100.0, 129.0, 187.0], [119.0, 96.0, 139.0, 186.0], [135.0, 101.0, 147.0, 163.0], [145.0, 102.0, 157.0, 137.0], [155.0, 106.0, 169.0, 126.0], [238.0, 70.0, 276.0, 102.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005794.jpg,[18],"[[245.0, 95.0, 332.0, 357.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006811.jpg,[14],"[[42.0, 47.0, 465.0, 438.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003461.jpg,"[1, 18]","[[226.0, 117.0, 401.0, 299.0], [21.0, 26.0, 494.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002184.jpg,"[18, 18]","[[1.0, 23.0, 194.0, 334.0], [226.0, 57.0, 395.0, 284.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003919.jpg,[18],"[[1.0, 22.0, 236.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001908.jpg,"[14, 18]","[[233.0, 69.0, 459.0, 357.0], [21.0, 58.0, 43.0, 114.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002392.jpg,[18],"[[35.0, 67.0, 257.0, 347.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003911.jpg,"[13, 13, 13]","[[117.0, 169.0, 181.0, 278.0], [317.0, 151.0, 376.0, 171.0], [443.0, 120.0, 465.0, 154.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000235.jpg,"[18, 12]","[[286.0, 98.0, 371.0, 225.0], [111.0, 171.0, 488.0, 278.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005382.jpg,[14],"[[244.0, 247.0, 326.0, 312.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003076.jpg,"[18, 18, 8, 8, 8, 8]","[[1.0, 137.0, 153.0, 375.0], [311.0, 63.0, 481.0, 375.0], [314.0, 164.0, 350.0, 238.0], [411.0, 1.0, 435.0, 53.0], [370.0, 3.0, 389.0, 51.0], [385.0, 8.0, 413.0, 54.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001820.jpg,[2],"[[199.0, 160.0, 303.0, 189.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002477.jpg,"[18, 18]","[[108.0, 28.0, 341.0, 375.0], [296.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004295.jpg,[0],"[[7.0, 88.0, 490.0, 332.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005940.jpg,[18],"[[128.0, 201.0, 306.0, 342.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002778.jpg,[16],"[[107.0, 68.0, 305.0, 461.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000399.jpg,[2],"[[115.0, 104.0, 454.0, 256.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003421.jpg,"[16, 18]","[[63.0, 111.0, 331.0, 375.0], [1.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004667.jpg,[16],"[[91.0, 39.0, 500.0, 308.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004453.jpg,[18],"[[154.0, 62.0, 234.0, 175.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004278.jpg,"[3, 4, 4, 4, 4]","[[12.0, 24.0, 423.0, 349.0], [283.0, 78.0, 493.0, 357.0], [1.0, 122.0, 235.0, 368.0], [15.0, 18.0, 187.0, 190.0], [249.0, 14.0, 354.0, 52.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001994.jpg,[18],"[[91.0, 31.0, 417.0, 295.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000176.jpg,"[2, 18]","[[5.0, 110.0, 500.0, 346.0], [200.0, 127.0, 302.0, 349.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004506.jpg,"[1, 1, 1, 1, 4, 8, 18, 18, 1]","[[45.0, 99.0, 113.0, 158.0], [116.0, 117.0, 178.0, 170.0], [176.0, 112.0, 244.0, 170.0], [241.0, 115.0, 305.0, 178.0], [1.0, 262.0, 127.0, 375.0], [4.0, 235.0, 25.0, 260.0], [82.0, 27.0, 118.0, 93.0], [411.0, 45.0, 437.0, 85.0], [271.0, 212.0, 306.0, 241.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005800.jpg,[14],"[[1.0, 55.0, 375.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000625.jpg,[15],"[[280.0, 157.0, 300.0, 185.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002184.jpg,"[10, 18]","[[9.0, 63.0, 500.0, 364.0], [148.0, 38.0, 379.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006626.jpg,[13],"[[33.0, 69.0, 295.0, 467.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005093.jpg,[19],"[[20.0, 3.0, 490.0, 323.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003500.jpg,[1],"[[1.0, 19.0, 366.0, 339.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008346.jpg,[13],"[[15.0, 57.0, 312.0, 492.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001040.jpg,[5],"[[40.0, 1.0, 495.0, 272.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003136.jpg,[18],"[[176.0, 22.0, 281.0, 271.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006975.jpg,"[18, 18]","[[359.0, 108.0, 406.0, 257.0], [449.0, 116.0, 489.0, 231.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005384.jpg,"[14, 18]","[[7.0, 175.0, 316.0, 498.0], [18.0, 10.0, 322.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001252.jpg,[18],"[[170.0, 203.0, 265.0, 336.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001196.jpg,"[18, 18]","[[150.0, 110.0, 208.0, 248.0], [245.0, 111.0, 307.0, 232.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003910.jpg,[18],"[[83.0, 95.0, 260.0, 437.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002704.jpg,[16],"[[1.0, 27.0, 380.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003373.jpg,"[10, 10, 1]","[[108.0, 182.0, 403.0, 375.0], [1.0, 203.0, 104.0, 332.0], [196.0, 110.0, 225.0, 179.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005767.jpg,"[11, 11, 11]","[[170.0, 46.0, 400.0, 238.0], [227.0, 147.0, 341.0, 265.0], [64.0, 229.0, 139.0, 287.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002499.jpg,[18],"[[32.0, 14.0, 445.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006094.jpg,[18],"[[206.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005821.jpg,[13],"[[1.0, 1.0, 438.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001836.jpg,"[16, 16]","[[63.0, 167.0, 263.0, 265.0], [374.0, 1.0, 500.0, 403.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003132.jpg,"[2, 18, 18, 18]","[[225.0, 91.0, 431.0, 260.0], [220.0, 99.0, 270.0, 284.0], [115.0, 125.0, 156.0, 264.0], [44.0, 140.0, 99.0, 341.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001794.jpg,[16],"[[1.0, 1.0, 448.0, 393.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004022.jpg,[16],"[[102.0, 65.0, 349.0, 302.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004625.jpg,[13],"[[161.0, 99.0, 294.0, 336.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005986.jpg,"[11, 11, 11, 11, 11, 11]","[[16.0, 95.0, 103.0, 158.0], [183.0, 88.0, 243.0, 130.0], [154.0, 109.0, 223.0, 150.0], [228.0, 136.0, 324.0, 292.0], [122.0, 150.0, 217.0, 246.0], [167.0, 163.0, 234.0, 258.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000024.jpg,"[12, 12]","[[168.0, 72.0, 461.0, 234.0], [1.0, 160.0, 169.0, 235.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002970.jpg,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[179.0, 70.0, 234.0, 143.0], [150.0, 170.0, 227.0, 251.0], [98.0, 226.0, 142.0, 273.0], [84.0, 297.0, 135.0, 333.0], [259.0, 291.0, 317.0, 333.0], [137.0, 278.0, 180.0, 329.0], [301.0, 293.0, 412.0, 333.0], [385.0, 22.0, 486.0, 112.0], [378.0, 233.0, 471.0, 312.0], [469.0, 233.0, 500.0, 316.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000233.jpg,[5],"[[17.0, 34.0, 429.0, 369.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005468.jpg,[6],"[[154.0, 158.0, 348.0, 287.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000427.jpg,[6],"[[34.0, 57.0, 454.0, 346.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001871.jpg,[15],"[[25.0, 94.0, 479.0, 224.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006465.jpg,[18],"[[149.0, 62.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003597.jpg,[18],"[[53.0, 106.0, 214.0, 475.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_005076.jpg,"[13, 13]","[[257.0, 158.0, 395.0, 305.0], [362.0, 125.0, 468.0, 250.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002039.jpg,[14],"[[44.0, 9.0, 377.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000056.jpg,[16],"[[1.0, 1.0, 395.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001401.jpg,"[18, 18, 1]","[[88.0, 47.0, 284.0, 375.0], [272.0, 90.0, 500.0, 375.0], [370.0, 127.0, 500.0, 240.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004319.jpg,"[14, 14]","[[239.0, 229.0, 415.0, 322.0], [1.0, 176.0, 207.0, 311.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000724.jpg,[16],"[[94.0, 49.0, 265.0, 269.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002482.jpg,"[8, 18, 18, 18, 18, 18, 18, 8, 8, 18]","[[41.0, 116.0, 75.0, 195.0], [109.0, 115.0, 296.0, 375.0], [296.0, 35.0, 458.0, 375.0], [101.0, 92.0, 209.0, 321.0], [1.0, 91.0, 120.0, 375.0], [272.0, 11.0, 342.0, 149.0], [375.0, 1.0, 500.0, 375.0], [251.0, 282.0, 279.0, 367.0], [294.0, 79.0, 309.0, 102.0], [365.0, 1.0, 427.0, 73.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001151.jpg,"[5, 18]","[[79.0, 100.0, 443.0, 317.0], [182.0, 51.0, 358.0, 237.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004494.jpg,[18],"[[206.0, 139.0, 297.0, 425.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005429.jpg,[5],"[[2.0, 4.0, 495.0, 315.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000466.jpg,[18],"[[64.0, 1.0, 337.0, 248.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000936.jpg,[18],"[[11.0, 200.0, 135.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002008.jpg,[18],"[[178.0, 121.0, 285.0, 447.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002148.jpg,[18],"[[162.0, 2.0, 435.0, 374.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001105.jpg,[9],"[[1.0, 69.0, 282.0, 455.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001267.jpg,[18],"[[57.0, 78.0, 353.0, 300.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003745.jpg,"[18, 18, 18, 18, 18]","[[28.0, 103.0, 86.0, 239.0], [34.0, 106.0, 173.0, 276.0], [275.0, 64.0, 395.0, 294.0], [368.0, 93.0, 467.0, 310.0], [82.0, 70.0, 388.0, 334.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003882.jpg,[18],"[[1.0, 16.0, 190.0, 382.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004435.jpg,[18],"[[172.0, 224.0, 206.0, 319.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002366.jpg,[18],"[[142.0, 118.0, 224.0, 458.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005978.jpg,[15],"[[2.0, 128.0, 470.0, 282.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002779.jpg,"[9, 9]","[[2.0, 170.0, 51.0, 267.0], [34.0, 103.0, 487.0, 326.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001162.jpg,[18],"[[153.0, 26.0, 326.0, 332.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003478.jpg,"[15, 18, 18]","[[1.0, 46.0, 220.0, 121.0], [272.0, 56.0, 304.0, 157.0], [303.0, 55.0, 353.0, 175.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005593.jpg,[18],"[[92.0, 12.0, 282.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000866.jpg,"[11, 18, 8]","[[78.0, 127.0, 353.0, 349.0], [256.0, 1.0, 388.0, 307.0], [459.0, 56.0, 474.0, 114.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004749.jpg,[14],"[[1.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003344.jpg,"[18, 18, 18]","[[145.0, 281.0, 184.0, 418.0], [205.0, 277.0, 256.0, 416.0], [174.0, 338.0, 213.0, 415.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003415.jpg,[18],"[[61.0, 52.0, 170.0, 165.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_004130.jpg,[18],"[[275.0, 188.0, 312.0, 290.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002593.jpg,[18],"[[1.0, 10.0, 468.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003176.jpg,[18],"[[1.0, 106.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004937.jpg,"[18, 18, 17, 3, 18]","[[400.0, 190.0, 450.0, 281.0], [244.0, 217.0, 287.0, 268.0], [400.0, 225.0, 465.0, 288.0], [49.0, 263.0, 137.0, 353.0], [393.0, 178.0, 421.0, 222.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_001761.jpg,[15],"[[27.0, 87.0, 500.0, 273.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001028.jpg,[18],"[[170.0, 186.0, 196.0, 280.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004982.jpg,"[18, 18, 18, 18]","[[251.0, 113.0, 327.0, 243.0], [313.0, 107.0, 369.0, 230.0], [405.0, 94.0, 446.0, 198.0], [366.0, 96.0, 415.0, 210.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_002639.jpg,"[18, 18, 18]","[[345.0, 158.0, 402.0, 284.0], [240.0, 141.0, 307.0, 301.0], [185.0, 156.0, 242.0, 301.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001111.jpg,"[17, 10, 18, 17, 18]","[[1.0, 1.0, 84.0, 285.0], [39.0, 110.0, 394.0, 347.0], [119.0, 91.0, 345.0, 375.0], [343.0, 1.0, 413.0, 124.0], [352.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005136.jpg,"[5, 5, 5]","[[1.0, 104.0, 140.0, 333.0], [20.0, 1.0, 499.0, 333.0], [332.0, 1.0, 496.0, 165.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004307.jpg,"[18, 2]","[[205.0, 51.0, 355.0, 364.0], [1.0, 64.0, 328.0, 477.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005467.jpg,"[18, 7, 7, 7, 7, 7, 7, 7]","[[108.0, 182.0, 170.0, 303.0], [368.0, 206.0, 422.0, 288.0], [251.0, 198.0, 294.0, 284.0], [316.0, 192.0, 361.0, 280.0], [291.0, 193.0, 331.0, 274.0], [189.0, 197.0, 231.0, 283.0], [137.0, 178.0, 193.0, 272.0], [1.0, 194.0, 27.0, 268.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000662.jpg,[15],"[[74.0, 67.0, 213.0, 132.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002404.jpg,"[19, 18, 18, 19]","[[276.0, 30.0, 396.0, 148.0], [227.0, 48.0, 351.0, 171.0], [267.0, 288.0, 324.0, 333.0], [297.0, 295.0, 393.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005514.jpg,[14],"[[133.0, 34.0, 378.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000558.jpg,[9],"[[110.0, 131.0, 494.0, 284.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002158.jpg,"[1, 18, 8, 8, 8]","[[2.0, 96.0, 41.0, 318.0], [203.0, 31.0, 499.0, 375.0], [117.0, 245.0, 160.0, 357.0], [179.0, 258.0, 235.0, 306.0], [205.0, 263.0, 245.0, 314.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008279.jpg,"[7, 18]","[[1.0, 41.0, 315.0, 500.0], [405.0, 82.0, 451.0, 194.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003594.jpg,"[18, 18, 18, 18]","[[1.0, 73.0, 375.0, 500.0], [147.0, 243.0, 275.0, 500.0], [1.0, 407.0, 53.0, 500.0], [90.0, 346.0, 155.0, 476.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003238.jpg,[18],"[[114.0, 54.0, 328.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003250.jpg,[18],"[[315.0, 32.0, 414.0, 251.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_003778.jpg,"[16, 17, 17, 17]","[[38.0, 67.0, 443.0, 466.0], [55.0, 75.0, 221.0, 256.0], [380.0, 94.0, 496.0, 270.0], [432.0, 54.0, 500.0, 289.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001980.jpg,[8],"[[321.0, 404.0, 358.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000051.jpg,"[4, 4, 8, 8, 8, 18, 18]","[[335.0, 252.0, 481.0, 371.0], [220.0, 192.0, 319.0, 371.0], [279.0, 111.0, 294.0, 136.0], [182.0, 102.0, 193.0, 136.0], [120.0, 70.0, 138.0, 109.0], [150.0, 165.0, 275.0, 365.0], [108.0, 133.0, 292.0, 371.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_006317.jpg,"[0, 19, 18]","[[1.0, 2.0, 500.0, 301.0], [239.0, 209.0, 478.0, 375.0], [249.0, 67.0, 396.0, 368.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002662.jpg,[16],"[[341.0, 34.0, 495.0, 176.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006580.jpg,[18],"[[149.0, 149.0, 307.0, 390.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008402.jpg,"[10, 4, 4, 4, 4, 4, 4, 3, 17]","[[238.0, 157.0, 500.0, 377.0], [361.0, 167.0, 417.0, 226.0], [259.0, 179.0, 370.0, 271.0], [266.0, 154.0, 337.0, 212.0], [61.0, 155.0, 161.0, 325.0], [142.0, 165.0, 262.0, 366.0], [1.0, 162.0, 113.0, 377.0], [47.0, 191.0, 196.0, 375.0], [310.0, 158.0, 333.0, 181.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004677.jpg,[18],"[[1.0, 1.0, 373.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006657.jpg,[18],"[[48.0, 65.0, 462.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005894.jpg,"[4, 4]","[[304.0, 127.0, 467.0, 340.0], [75.0, 79.0, 204.0, 217.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002728.jpg,[14],"[[145.0, 228.0, 309.0, 415.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000817.jpg,[15],"[[46.0, 80.0, 478.0, 230.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004448.jpg,[16],"[[4.0, 4.0, 335.0, 458.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005664.jpg,[18],"[[53.0, 91.0, 212.0, 291.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000033.jpg,[14],"[[83.0, 9.0, 377.0, 306.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004057.jpg,[18],"[[119.0, 135.0, 208.0, 324.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002983.jpg,"[7, 18, 14, 14]","[[232.0, 203.0, 270.0, 266.0], [232.0, 172.0, 282.0, 244.0], [151.0, 283.0, 181.0, 339.0], [199.0, 286.0, 214.0, 310.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004728.jpg,"[18, 18]","[[136.0, 65.0, 297.0, 375.0], [145.0, 87.0, 316.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001949.jpg,"[0, 18, 0, 2, 19, 2, 2, 18, 18]","[[154.0, 60.0, 377.0, 316.0], [70.0, 215.0, 92.0, 263.0], [1.0, 161.0, 144.0, 249.0], [1.0, 216.0, 65.0, 249.0], [1.0, 237.0, 35.0, 264.0], [372.0, 208.0, 409.0, 258.0], [402.0, 207.0, 446.0, 243.0], [462.0, 214.0, 492.0, 278.0], [1.0, 210.0, 20.0, 267.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002289.jpg,[15],"[[19.0, 126.0, 296.0, 220.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004697.jpg,[18],"[[52.0, 95.0, 219.0, 345.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000370.jpg,"[7, 18]","[[108.0, 109.0, 267.0, 403.0], [105.0, 60.0, 273.0, 256.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000600.jpg,"[19, 18, 18, 18, 18, 18]","[[472.0, 63.0, 500.0, 143.0], [319.0, 22.0, 343.0, 127.0], [343.0, 31.0, 373.0, 123.0], [461.0, 20.0, 495.0, 130.0], [388.0, 70.0, 412.0, 93.0], [436.0, 70.0, 466.0, 126.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001927.jpg,[9],"[[163.0, 170.0, 324.0, 202.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006234.jpg,[19],"[[1.0, 1.0, 500.0, 395.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002222.jpg,[15],"[[112.0, 122.0, 370.0, 279.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002632.jpg,"[18, 17, 13]","[[21.0, 1.0, 416.0, 330.0], [75.0, 171.0, 108.0, 237.0], [174.0, 82.0, 262.0, 152.0]]"
